,program,day,month,year,title,author,key_words,abstract,resume
48,doutorado,5,Dec,2016,Homogeneidade e pseudo-homogeneidade de t-normas intervalares e de t-normas intuicionistas de Atanassov intervalarmente valoradas,"Rocha, Lucélia Marques Lima da",T-normas;Homogeneidade;Pseudo-homogeneidade;Intuicionista de Atanassov intervalarmente valoradas;Lógica Fuzzy;Ordens admissíveis;Representação intervalar,,"A teoria dos conjuntos não consegue lidar de forma adequada com  termos linguísticos subjetivos, como por exemplo, ""aproximadamente'', ""em torno de'', ""jovem'', entre outros. Foi daí, que Lotfi A. Zadeh em 1965, sugeriu uma generalização da teoria de conjuntos, denominada de teoria dos conjuntos fuzzy (TCF),  em que a passagem da pertinência para a não-pertinência fosse gradual e não abrupta, permitindo dessa forma representar a incerteza e inacuracia desse tipo de termos linguísticos.Desde o primeiro momento, ficou claro que a TCF era uma ferramenta excepcional para representar o conhecimento humano. Porém, Zadeh demonstrou que, por vezes, em processos de tomada de decisão, este conhecimento é melhor representado através de algumas generalizações ou extensões da teoria dos conjuntos fuzzy. Desse modo, existem várias extensões fuzzy na literatura, nas quais podemos citar a teoria dos conjuntos fuzzy intervalarmente valorados (TCFIV),onde os graus de pertinência são subintervalos de [0,1] e que foi introduzida em 1975 de forma independente por Zadeh e outros pesquisadores.Uma outra extensão da TCF foi introduzida por Krassimir Atanassov em 1983, na qual foi denominada teoria dos conjuntos fuzzy intuicionistas de Atanassov (TCFIA) que se caracteriza por considerar tanto um grau de pertinência como um grau de não pertinência. Em 1989, o próprio Atanassov junto com G. Gargov propôs considerar intervalos tanto para os graus de pertinência como os de não-pertinência. Esta última extensão é chamada de teoria dos conjuntos fuzzy intuicionistas de Atanassov intervalarmente valorada (TCFIAIV).Introduzida por Menger no contexto da teoria do espaço métrico probabilístico, uma norma triangular ou t-norma é um tipo especial de função associativa sobre um intervalo unitário fechado em [0,1] e é usada para definir a intersecção dos conjuntos fuzzy e tem sido usada em diversas aplicações da TCF, tais como sistemas fuzzy baseados em regras, tomada de decisão, morfologia fuzzy, linguagens formais fuzzy, etc. Este conceito foi também generalizado para diferentes extensões da TCF, no entanto não há registros de que tenha sido feito para a TCFAIV. Nesta tese introduzimos a noção de t-normas para a TCFIAIV.Dessa forma, os conjuntos fuzzy intuicionistas de Atanassov são uma generalização natural dos conjuntos fuzzy, e estes são úteis nas aplicações de muitas situações do dia-a-dia, como por exemplo, tomada de decisões, processamento digital de imagens, entre outros. Porém, para estas aplicações podemos não só utilizar estes conjuntos, mas também podemos aplicar os conceitos de homogeneidade, nos quais desempenham um papel fundamental dentro de determinadas situações.A homogeneidade é uma propriedade analítica que vem sendo teoricamente estudada ao longo do tempo e em particular a homogeneidade de t-normas tem sido estudada de forma exaustiva. Na literatura há diversas generalizações do conceito de homogeneidade de funções e entre elas tem-se a noção de pseudo-homogeneidade introduzida por Aifang Xie, Yong Su and Huawen Liu com o objetivo de generalizar as funções quase-homogêneas. Em particular, foram estudadas as t-normas pseudo-homogêneas. Neste sentido, nesta tese são apresentados novos conceitos no que diz respeito a homogeneidade assim como, a extensão da noção de homogeneidade e pseudo-homogeneidade em [0,1] para a homogeneidade e pseudo-homogeneidade intervalares, tendo como foco principal as t-normas intervalares e as t-normas intuicionistas de Atanassov intervalarmente valoradas. Ilustramos nossos resultados com exemplos em processamento de imagens e em tomada de decisão."
49,doutorado,10,Mar,2017,MONITUM: um sistema proativo para monitoramento e avaliação das atividades de tutoria a distância em AVAs,"Fontes, Laysa Mabel de Oliveira",Educação a distância;Análise da aprendizagem;Ontologia;Tutoria,"The use of Virtual Learning Environments (VLEs) in Distance Education (DE) has generated
an increasing volume of data coming from interactions between the actors of this
process. The distance tutor is the actor responsible for mediating the students’ learning
process and for promoting interaction in the VLEs. The volume of data generated from
these interactions, if properly exploited, can provide an understanding of the relationship
of influence between the performance of distance tutors and the effective participation of
students in VLEs. In this context, the research objective of this thesis was defined as the
development of a proactive system for monitoring and evaluation of distance learning activities,
through behavioral indicators in VLEs. The method used in this research was based
on the six-dimensional Learning Analytics methodology, which defined stakeholders,
objectives, data, instruments, external constraints and internal limitations. The analyzes
were carried out using historical data from a technological course and ten undergraduate
courses offered by the Secretariat for Distance Education of the Federal University of Rio
Grande do Norte. In all, three samples were used. The first sample consisted of information
from 38 tutors the distance and the second sample consisted of information from
2,227 students, being that the data from the two samples belonging to 62 classes. The
third sample consisted of information from 353 tutors at a distance, belonging to 1,281
classes. As main results of this thesis, we have: (i) construction of a knowledge model
(ontology) capable of mapping the existing relationships between the behavioral attributes
of the distance tutors and the effective participation of the students, through Pearson’s
Correlation Coefficient ; (Ii) construction of a Web Service capable of processing the information
related to the attributes of the distance tutors, classifying their performances
through the k-Means and Farthest First techniques and making recommendations based
on the knowledge model; and (iii) creation of a plugin for Moode that allows the visualization
of the data processed by the Web Service and that serves as a subsidy for the
managers of said courses.","O uso dos Ambientes Virtuais de Aprendizagem (AVAs) na Educação a Distância
(EaD) tem gerado um crescente volume de dados provenientes de interações entre os atores
desse processo. O tutor a distância é o ator responsável por mediar o processo de
aprendizagem dos alunos e por promover a interação nos AVAs. O volume de dados gerado
a partir dessas interações, se devidamente explorado, pode fornecer o entendimento
sobre a relação de influência entre o desempenho dos tutores a distância e a participação
efetiva de alunos em AVAs. Diante deste contexto, delimitou-se o objetivo de pesquisa
desta tese como sendo o desenvolvimento de um sistema proativo para monitoramento e
avaliação das atividades de tutoria a distância, por meio de indicadores comportamentais
em AVAs. O método utilizado nesta pesquisa foi baseado na metodologia de Learning
Analytics de seis dimensões, onde foram definidos os interessados, os objetivos, os dados,
os instrumentos, as restrições externas e as limitações internas. As análises foram realizadas
por meio de dados históricos advindos de um curso tecnólogo e de dez cursos de
graduação ofertados pela Secretaria de Educação a Distância da Universidade Federal do
Rio Grande do Norte. Ao todo, foram utilizadas três amostras. A primeira amostra foi
composta por informações de 38 tutores a distância e a segunda amostra foi composta por
informações de 2.227 alunos, sendo os dados das duas amostras pertencentes à 62 turmas.
Já a terceira amostra foi composta por informações de 353 tutores a distância, pertencentes
à 1.281 turmas. Como principais resultados desta tese, tem-se: (i) construção de
um modelo de conhecimento (ontologia) capaz de mapear as relações existentes entre os
atributos comportamentais dos tutores a distância e a participação efetiva dos alunos, por
meio do Coeficiente de Correlação de Pearson; (ii) construção de um Web Service capaz
de processar as informações relacionadas aos atributos dos tutores a distância, classificar
os seus desempenhos por meio das técnicas k-Means e Farthest First e fazer recomendações
com base no modelo de conhecimento; e (iii) criação de um plugin para o Moode
que permite a visualização dos dados processados pelo Web Service e que serve como
subsídio para os gestores dos referidos cursos."
50,doutorado,5,Oct,2016,Novas estratégias para conserto de soluções degeneradas no algoritmo k-means,"Dantas, Nielsen Castelo Damasceno",K-means;Minimização da soma dos quadrados;Degeneração;Agrupamentos;Heuristicas,,"O k-means é um algoritmo benchmark bastante utilizado na área de mineração de dados.Ele pertence à grande categoria de heurísticas com base em etapas delocalização-alocação que, alternadamente, localiza centros de cluster e atribuípontos de dados a eles até que nenhuma melhoria seja possível. Tais heurísticassão conhecidas por sofrer de um fenômeno chamado de degeneração, em que,alguns dos clusters ficam vazios, e, portanto, fora de uso. Nesta tese, propõe-sevarias comparações e uma série de estratégias para contornar soluçõesdegeneradas durante a execução de k-means. Os experimentos computacionaisdemonstram que essas estratégias são eficientes e levam a melhoressoluções de agrupamento na grande maioria dos casos testados."
51,doutorado,22,Aug,2016,Método de detecção massiva de sistemas LS-MIMO empregando o método de Richardson modificado em aceleradores gráficos,"Costa, Haulisson Jody Batista da",Sistema LS-MIMO;Método de Richardson;Lei de Marchenko-Pastur;Detecção massiva;Comunicação sem fio;Aceleradores de algoritmos em GPU,"The evolution of wireless communications must support multiples devices and maintain
high-speed data transmission. The emerging Large-Scale MIMO techniques allows
improving the capacity for the next generations of communications systems. Although
the benefit of multipath involves the spectral efficiency, the computational complexity of
LS-MIMO detection becomes prohibitive in large systems. Seeking to overcome it, we
propose to adapt the Richardson iterative method to the LS-MIMO with random matrices
theory by concepts of Marchenko-Pastur and parallel executions. This method requires
restricted conditions for the linear resolution that limits its applications. However, the
channel knowledge allows establishing adaptations that supply the requirements of the
method. The channel effect explained by Marchenko-Pastur allows associating the stability
of the process with an increase in the numbers of antennas that contributed to improved
the convergence and reduction the iterations. Furthermore, the shared execution with
decoding blocks provide a workload distribution that surpasses the throughput of others
detections. The results achieved from the comparative analysis of other proposals showed
an unprecedented way to increase capability on the large scale detection and provides
an efficient parallel processing. Also, the proposal demonstrated a level of adaptability
that allows diversifying the association between transmission rate and complexity. Therefore,
the implementation of Richardson detection establishes that the transmission rate
is comparable with other projects and the increasing of 1.74dB SNR improve 150% at
throughput. Based on this approach, the execution shows a significant increase in parallel
transmission capacity when implemented on GPU. Also, the implementation shows scalable
aspects that allow increasing the performance to Gb/s by insertion of others parallels
devices (GPUs) in the system.","A evolução da comunicação sem fio traz suporte a múltiplos dispositivos que, simultaneamente,
transmitem altas taxas de dados. Técnicas emergentes de comunicação LSMIMO
permitem explorar o aumento da capacidade para a modernização dos sistemas
de transmissão. Apesar da própria característica do canal de multipercurso proporcionar
eficiência espectral, a complexidade computacional dos métodos de detecção LS-MIMO
tornam-se proibitivos em sistemas com elevada quantidades de antenas. Procurando aumentar
a quantidade de antenas empregadas na detecção MIMO, este trabalho propõe
adaptar o método iterativo de Richardson ao conceito de matrizes aleatórias estabelecido
por Marchenko-Pastur e ao conceito de execução paralela de modo a adequá-lo à aplicação
em sistema LS-MIMO. O método iterativo de Richardson exige condições para
resolução linear que restringem sua ampla aplicação. Contudo, a compreensão do canal
permite estabelecer adaptações que suprem as exigências do método. Os efeitos do canal
conceituados por Marchenko-Pastur permitem modificar o método, atrelando a estabilidade
à quantidade de antenas de maneira que o aumento dessa proporção contribui tanto
para a melhoria da convergência quanto para a redução relativa das iterações. Adicionalmente,
a execução compartilhada com o método de decodificação proporciona uma
divisão de carga de trabalho, de modo a permitir uma taxa de transferência que supera
outros métodos. Os resultados levantados a partir das análises comparativas entre outras
propostas de execução paralela mostraram de forma inédita a capacidade de detecção em
larga escala. Ainda, a proposta mostrou um nível de adaptabilidade que permite variar
a relação entre taxa de transferência de dados e complexidade. Nesse sentido, o método
mostrou que com taxas de transmissão equiparáveis com outras propostas permite aumentar
seu desempenho em 150% abdicando 1,75 dB da relação sinal ruído. Baseando-se
nessa abordagem, o sistema mostra um desempenho superior as outras estratégias executadas
em GPU que apontam um incremento significativo na capacidade de transmissão
paralela. A proposta, também, mostra aspectos escaláveis que permitem alcançar um
desempenho na ordem de Gb=s pela inserção de outros dispositivos (GPUs) operando
paralelamente no sistema."
52,doutorado,6,Jun,2016,Antenas planares eletronicamente reconfiguráveis em frequência para sistemas de rádios cognitivos,"Rodrigues, Eduardo Jorge Brito",Antenas reconfiguráveis;Otimização;Rádios cognitivos;Banda ultra larga,"The effective usage of radio frequencies (RF) is a determining factor in the
capacity of any mobile communications system. Improving the use of these resources
has become very popular since the early days of these systems. The technologies and
digital services have demanded higher RF allocation to meet bandwidth (BW)
requirements. The development of emerging technologies based on dynamic RF
allocation has been considered as a solution to this growing need for BW and
motivation to carry out recent research on cognitive radio systems (CRS). In this work,
UWB antennas are proposed for spectral sensing, as well as frequency reconfigurable
antennas for CRS applications, which dynamically perform transmitting and receiving
signals in narrowband (NB). Among the proposed prototypes, the presented models are
able to cover the entire UWB spectrum from 3.1 GHz to 10.6 GHz. When working as
reconfigurable antennas, the prototypes can cover the RF range in various NB, like
5.8 GHz. Moreover, the proposed antenna passed through optimization and synthesis
processes based on computational intelligence tools. Genetic algorithm (GA), particle
swarm optimization (PSO) algorithm, and artificial bee colony (ABC) algorithm are the
used algorithms. As results, improved BW and the better antenna reflection coefficient
were found. The computational simulations and the numerical analysis based on GA
were performed using the HFSS software. In addition, numerical analyses with PSO and
ABC algorithms were implemented in Java. For validation purposes, simulation results
were compared with experimental results showing good agreement for all the proposed
planar antennas prototypes developed in this work.","A eficiência no uso das radiofrequências (RF) é um fator determinante na
capacidade de qualquer sistema de comunicações móveis. O aprimoramento da
utilização desses recursos tornou-se interessante desde os primórdios desses sistemas.
As tecnologias e serviços digitais tem demandado maior alocação RF para suprir
requisitos de largura de banda (BW). O desenvolvimento de tecnologias emergentes
baseadas em alocação dinâmica de RF tem sido apontado como uma solução para essa
crescente necessidade de BW e motivação para a realização de recentes pesquisas sobre
os sistemas de rádios cognitivos (CRS). Neste trabalho, são propostas antenas de banda
ultra larga (UWB) para sensoriamento espectral, assim como antenas reconfiguráveis
em frequência para aplicações em CRS, os quais realizam de forma dinâmica a
transmissão e recepção de sinais em banda estreita (NB). Dentre os protótipos
propostos, são trazidos modelos capazes de cobrir todo o espectro de 3,1 GHz a 10,6
GHz, assim como, de forma reconfigurável, cobrir essa faixa de RF em várias NB, com
destaque para a frequência de 5,8 GHz. Ademais, as antenas propostas passaram por
processos de otimização e síntese baseados em ferramentas de inteligência
computacional quais sejam: algoritmo genético (GA), o algoritmo de otimização de
enxames de partículas (PSO), assim como o algoritmo de otimização de colônia de
abelhas artificial (ABC). Como resultados, melhorias na BW e no coeficiente de
reflexão das antenas foram encontradas. As simulações e parametrizações
computacionais, assim como as análises numéricas com GA, foram realizadas com
auxílio do software HFSS. Já as análises numéricas com algoritmos PSO e ABC foram
implementadas em Java. Para fins de validação, os resultados dessas simulações foram
comparados com resultados experimentais, tendo sido observada boa concordância para
os diversos protótipos de antenas planares propostos e desenvolvidas neste trabalho."
53,doutorado,9,Dec,2016,Estabilizador de sistema de potência baseado na transformada Wavelet para sistemas de geração,"Sousa Neto, Cecílio Martins de",Estabilizador de sistemas de potência;Regulador automático de tensão;Gerador síncrono de polos salientes;Transformada Wavelet;Superfície deslizante,"The power system stabilizers are used to suppress low-frequency electromechanical
oscillations and improve the synchronous generator stability limits, while automatic voltage
regulators control the terminal voltage of the synchronous generators. This thesis
proposes a new methodology to design of an automatic voltage regulator and power system
stabilizer for salient pole synchronous generator. The power system stabilizer employs
a wavelet transform for extraction of the electromechanical oscillations in electrical
power systems based on the scaling coefficient energy. The detection of the electrical
oscillations effectuated by the wavelet coefficient energy and a control scheme generates
the signal trigger to the power system stabilizer. A hybrid strategy composed of the
integration of the sliding mode control system and the standard control implements the
automatic voltage regulator. The effectiveness of the proposed power system stabilizer
was evaluated experimentally through of a comparative study of a conventional power
stabilizer system. On the other hand, the performance of the automatic voltage regulator
was assessed and compared with a linear controller and two other hybrid control
strategies. Furthermore, the performance of the wavelet transform was evaluated experimentally
to detect electrical and electromechanical oscillations, in which the boundary
wavelet transform presents the better performance.","Os estabilizadores de sistemas de potência são empregados para mitigar oscilações
eletromecânicas, de baixa frequência, e estender os limites de estabilidade de geradores
síncronos, enquanto que reguladores automáticos de tensão são utilizados na regulação
da tensão terminal de geradores síncronos. Propõe-se nesta tese uma nova estrutura para
concepção do conjunto regulador automático de tensão e estabilizador de sistema de potência
aplicados no controle da excitação de um gerador síncrono de polos salientes. O
estabilizador de sistema de potência proposto é baseado na transformada wavelet e emprega
uma nova metodologia para extração e compensação de oscilações eletromecânicas
em sistemas elétricos de potência por meio da energia dos coeficientes escala. Por outro
lado, a energia dos coeficientes wavelet é utilizada na detecção de oscilações elétricas e
geração do sinal de gatilho do estabilizador de sistema de potência. O regulador automático
de tensão é baseado em uma estrategia de controle híbrida que combina o controle de
modo deslizante com um controlador linear. O desempenho do estabilizador de sistema
de potência proposto foi avaliado experimentalmente por meio de um estudo comparativo
com o estabilizador de sistema de potência convencional. Por outro lado, o desempenho
do regulador automático de tensão foi avaliado e comparado com um controlador linear
e com outras duas estratégias de controle híbridas. Além disso, o desempenho da transformada
wavelet foi avaliado experimentalmente, na detecção de oscilações elétricas e eletromecânicas, no qual foi verificado melhor desempenho para a transformada wavelet
com efeito de borda."
54,doutorado,2,Dec,2016,Inteligência computacional aplicada na otimização de efeitos causados pelo uso de estruturas PBG em antenas de microfita,"Guimarães, Ádller de Oliveira",Antenas de microfita;Photonic Band Gap (PBG);Inteligência computacional e redes neurais,"The increasing demand for wireless technology in contemporary society requires the construction of integrated microwave circuits each time more sophisticated. In this sense, the planar microstrip antenna stands out because their small sizes and used in various applications, with emphasis on airplanes, satellites and mobile communication systems. In addition, recent researches shows the use of computing intelligence in telecommunications for analysis of new applications at microstrip antennas, as also the optimization of existing applications, searching for a better performance at the reception and / or signal transmission. In this context, this work has as objective get the radiation properties of microstrip antennas using the new models of Photonic Band Gap (PBG) structures based in meshes with periodic distributions and quasi-periodic printed on the substrate. In the practical procedures, prototypes of antennas were constructed that were used to obtain a database to feed the training process of an Artificial Neural Network (ANN), in order to obtain the resonance frequency of antennas. Finally, it was optimized the procedure for obtaining the project frequency and PBG structure required for a given operating frequency. According to the results, it can be concluded that it is possible to use an ANN in the optimization of a project of microstrip antenna with PBG substrate. The validation of the results provided by the ANN was based on building prototypes of the antennas, which showed good agreement between the simulated and measured values.","A crescente demanda por tecnologia de comunicação sem fio na sociedade moderna exige a construção de circuitos integrados de micro-ondas cada vez mais sofisticados. Neste sentido, as antenas planares de microfita se destacam devido seus tamanhos reduzidos e por serem utilizadas em diversas aplicações, com ênfase em aeronaves, satélites e sistemas de comunicações móveis. Em adição, pesquisas recentes mostram o uso da inteligência computacional na área de telecomunicações para análise de novas aplicações em antenas de microfita, como também na otimização das aplicações existentes, buscando um melhor desempenho na recepção e/ou transmissão de sinais. Nesse contexto, o presente trabalho tem como objetivo obter as propriedades de radiação de antenas de microfita com uso de novos modelos de estruturas do tipo Photonic Band Gap (PBG), baseadas em malhas com distribuições periódicas e quase periódicas, aplicadas no substrato. Nos procedimentos práticos construiu-se protótipos de antenas que foram utilizados para obter um banco de dados para alimentar o processo de treinamento de uma Rede Neural Artificial (RNA), visando a obtenção da frequência de operação das antenas. Por fim, foi otimizado o procedimento de obtenção da frequência de projeto e estrutura PBG necessários para a antena ressoar em uma dada frequência de operação. De acordo com os resultados obtidos, pode-se concluir que é possível à utilização de uma RNA na otimização de um projeto de antenas de microfita com substrato PBG. A validação dos resultados fornecidos pela RNA foi realizada com base na construção de protótipos das antenas, os quais apresentaram uma boa concordância entre os valores simulados e medidos."
55,doutorado,27,Jul,2016,Controlador em Modo Dual Adaptativo Robusto Indireto (IDMARC),"Teixeira, Leonardo Rodrigues de Lima",Sistemas com estrutura variável;Controle adaptativo por modelo de referência;Controle adaptativo indireto,"In this work the Indirect Dual Mode Adaptive Robust Controller (IDMARC) is proposed,
which combines the good typical transient and robustness properties of Variable
Structure Systems, more specifically of Indirect Variable Structure Model Reference
Adaptive Controller (IVS-MRAC), with a smooth control signal in steady-state, typical
of conventional Adaptive Controllers, as Indirect Model Reference Adaptive Controller
(IMRAC). Due to use the indirect approach it provides a more intuitive controller design,
based on physical plant parameters, as resistances, inertia moments, capacitances, etc.
Lyapunov-based stability analysis and simulation results are presented for the ideal case
and considering bounded input disturbance. Furthermore, in this work it is also proposed
the Indirect Binary Model Reference Adaptive Controller (IB-MRAC), which introduced
the idea of such mixed controller, whose behavior as IMRAC or IVS-MRAC can be
selected depending on fixed adaptive gains defined in the design.","Neste trabalho, é proposto o Controlador em Modo Dual Adaptativo Robusto Indireto
(IDMARC), o qual une as boas características transitórias e de robustez típicas dos Sistemas
a Estrutura Variável, mais especificamente do Controlador Adaptativo por Modelo
de Referência e Estrutura Variável Indireto (IVS-MRAC), com um sinal de controle suave
em regime permanente, típico dos Controladores Adaptativos convencionais, como o
Controlador Adaptativo por Modelo de Referência Indireto (IMRAC). Por fazer uso da
abordagem indireta, ele proporciona uma maneira mais intuitiva de realizar o projeto do
controlador, baseado nos parâmetros físicos da planta, tais como: resistências, momentos
de inércia, capacitâncias, dentre outros. Análises de estabilidade, baseadas na Teoria
de Lyapunov, são apresentadas tanto para o caso ideal quanto considerando perturbação
limitada na entrada da planta, além de resultados de simulação. Adicionalmente, neste
trabalho também é proposto o Controlador Adaptativo Binário por Modelo de Referência
Indireto (IB-MRAC), o qual foi precursor da ideia de um controlador que pode atuar tanto
como IMRAC quanto como IVS-MRAC, a partir de ganhos adaptativos fixos definidos
na fase de projeto."
56,doutorado,18,Nov,2016,Análise do acoplamento de estruturas fractais em antenas monopolo multi-banda para comunicação sem fio,"Barreto, Edwin Luize Ferreira",Antena de microfita;Remoção parcial do plano de terra;Polarização circular;Razão axial;Banda C e banda S;Comunicação sem fio,"This work has as main objective to carry out the study and analysis of different planar microstrip antenna, by employing fractal geometry in the resonator patch and partial removal of the ground plane with coupling. Recent studies show that variations in geometric shapes of the antenna and the ground plane generate changes in current density distribution of the planar structure and consequently the resonant modes and antenna polarization. In developing this thesis presents a new fractal antenna using the technique of insertion slots and fractal shaped defects (gaps) in the ground plane and discontinuities with ¼ wavelength transformer in the transmission line in order to increase the bandwidth and inserting in the feed line to reach specific behaviors in three frequency bandwidth applications. We used the FR-4 substrate with dimensions of 85.0 x 85.0 x 1.57 mm³. In addition, we used different modes of impedance matching in line antenna feed as CPW (Coplanar Wave Guide), to change the width of the transmission line in order to obtain a variation in the current distribution and hence the response bandwidth impedance to S11 ≤ -10dB for C band (3.9 GHz - 6.2 GHz) and S band (2.0 GHz - 4.0 GHz). A comparative analysis of cases with microstrip line and CPW was made, applications in this frequency range require preferably circularly polarized antennas. Good agreement was obtained between measured and simulated results.","Este trabalho tem como objetivo principal realizar o estudo e análise de diferentes antenas planares de microfita, através do emprego de geometrias fractais no patch ressoador e da remoção parcial do plano de terra com acoplamento. Recentes estudos mostram que as variações nas formas geométricas do patch da antena e do plano de terra produzem mudanças na distribuição da densidade de corrente da estrutura e consequentemente nos modos ressonantes e na polarização da antena. No desenvolvimento desta tese, apresenta-se uma nova antena fractal que utiliza a técnica de inserção de fendas e aberturas de forma fractal no plano de terra e também descontinuidades no transformador ¼ de onda na linha de transmissão a fim de aumentar a largura de banda e alcançar comportamentos específicos em aplicações de banda de frequência. Emprega-se o substrato FR-4 com dimensões de 85,0 x 85,0 x 1,57 mm³. Além disso, usam-se diferentes modos de casamento de impedância na linha de alimentação de antena como CPW (Coplanar Wave Guide) e alterações da largura da linha de transmissão, a fim de obter variação na distribuição de corrente e, consequentemente, na largura de banda de resposta por impedância para S11 ≤ -10dB para banda C (3.9 GHz - 6,2 GHz) e banda S (2,0 GHz - 4,0 GHz). Uma análise comparativa de desempenho para a linha de microfita e CPW foi realizada, obtendo-se para alguns casos antenas circularmente polarizadas. Boa concordância foi obtida entre os resultados medidos e simulados."
57,doutorado,1,Sep,2016,Controle com adaptação em modo dual utilizando uma rede RBF,"Oliveira, Odailson Cavalcante de",Controle adaptativo;Controle em modo dual;Redes neurais;Funções de base radial,"This work presents a control strategy using a network with radial basis function
(RBF network) with adaptation in dual mode. The objective of the strategy is to use the
approximate capacity of the RBF network to control nonlinear systems with unknown
parameters or with uncertainties. The proposed control uses the structure of Model
Reference Adaptive Control (MRAC) and a RBF network whose parameters are adjusted
in real time in dual mode, which will allow a fast transient and a smooth control signal
in steady state. The dual mode adaptive method of RBF network parameters uses the
hyperbolic tangent function, which during the transient provides a similar behavior to
variable structure control, and integral laws of MRAC that are regulated by a hyperbolic
secant function during steady state. A hyperbolic tangent is used instead of signal
function what reduces the chattering phenomenon. A hyperbolic secant is used to
regulate the integral law, increasing its effects on steady state and reducing on transient
time. It is presented a Lyapunov proof for dual mode method and comparisons through
simulations.","Neste trabalho será apresentada uma estratégia de controle utilizando uma rede
com funções de base radial (rede RBF) com adaptação em modo dual. O objetivo
da estratégia é utilizar a capacidade aproximativa da rede RBF no controle de sistemas
não-lineares desconhecidos, ou conhecidos com incertezas. O controle proposto
utiliza a estrutura do Controle Adaptativo por Modelo de Referência (MRAC) e uma
rede RBF cujos parâmetros são ajustados em tempo real através de uma adaptação
em modo dual, o que permitirá um rápido transitório e um sinal de controle suave
em regime permanente. A adaptação em modo dual dos parâmetros da rede RBF é
feita usando a função tangente hiperbólica, que durante o transitório proporcionará
um comportamento similar ao controle por estrutura variável, e durante o regime
permanente atuarão as leis integrais do MRAC reguladas pela função secante hiperbólica.
A tangente hiperbólica é usada no lugar da função sinal das leis chaveadas para
reduzir o fenômeno de chattering. A função secante hiperbólica é usada para regular
a lei integral, aumentando seu efeito em regime permanente e reduzindo durante
o transitório, evitando oscilações na resposta do sistema. Serão apresentadas uma
prova de estabilidade baseada na teoria de Lyapunov para a rede RBF em modo dual e
comparações através de simulações."
58,doutorado,29,Aug,2016,"W-Educ: um ambiente web, completo e dinâmico para robótica educacional","Lima, Sarah Thomaz de",Ambiente de Web;Robótica educacional;Tradutor universal,"This work proposes a web environment for educational robotics, which is an open,
dynamic and complete solution to assist in the teaching-learning process in this type activity.
The environment allows different robotic platforms to be programmed through the
registration of programming languages with their low level functions using an intermediate
language with a high level of abstraction. The system can be used by any user with or
without programming experience, through a language with simple text commands. Therefore,
this work provides a full web system that can be used to facilitate the teaching/learning
process using educational robotics. In addition, for validation purposes this work
includes a homogeneous method for evaluating educational software for robotics, which
validated the developed tool through experiments that have assessed its didactical use and
its features and compared with other tools.","Este trabalho propõe um ambiente web para robótica educacional, que é uma solução
aberta, dinâmica e completa para auxiliar no processo de ensino-aprendizagem neste tipo
de atividade. O ambiente permite que diferentes plataformas robóticas sejam programadas
através do cadastro de linguagens de programação com suas respectivas funções de baixo
nível utilizando uma linguagem intermediária com alto nível de abstração. O sistema
pode ser utilizado por qualquer tipo de usuário com ou sem experiência em programação,
através de uma linguagem com comandos textuais simples. Este trabalho oferece, então,
um sistema web completo que pode ser utilizado a fim de facilitar o processo de ensino
aprendizagem utilizando robótica educacional. Além disso, para fins de validação o trabalho
inclui um método homogêneo para avaliação de softwares para robótica educacional,
o qual validou a ferramenta desenvolvida através de experimentos que avaliaram seu uso
didático e suas funcionalidades e o comparou com outras ferramentas."
