,program,day,month,year,title,author,key_words,abstract,resume
336,mestrado,28,May,2015,Modelagem do consumo de energia de redes de sensores sem fio usando SystemC-AMS e stateflow,"Queiroz, Eridenes Fernandes de",Medição elétrica;Consumo de energia;IEEE 802.15.4;SystemC-AMS;Stateflow,"This work aims at modeling power consumption at the nodes of a Wireless Sensor
Network (WSN). For doing so, a finite state machine was implemented by means of
SystemC-AMS and Stateflow modeling and simulation tools. In order to achieve this
goal, communication data in a WSN were collected. Based on the collected data, a
simulation environment for power consumption characterization, which aimed at
describing the network operation, was developed. Other than performing power
consumption simulation, this environment also takes into account a discharging model
as to analyze the battery charge level at any given moment. Such analysis result in a
graph illustrating the battery voltage variations as well as its state of charge (SOC).
Finally, a case study of the WSN power consumption aims to analyze the acquisition
mode and network data communication. With this analysis, it is possible make
adjustments in node-sensors to reduce the total power consumption of the network.","Este trabalho tem como objetivo propor, implementar e validar um modelo para
o consumo de energia em nós de uma Rede de Sensores Sem Fio (RSSF). O modelo
proposto foi implementada uma máquina de estados finitos utilizando a ferramenta de
modelagem e simulação SystemC-AMS com o objetivo de simular o consumo de
energia de um nó-sensor em um ambiente de comunicação real. A mesma máquina de
estados também foi implementada na plataforma Stateflow com o objetivo de comparar
os resultados obtidos na simulação com SystemC-AMS. O consumo de energia nos
diferentes estados de operação foi determinado medindo a corrente de dreno utilizada
para aquisição de dados do sensor e para a comunicação com os outros nós da rede.
Além de simular o consumo de energia, o ambiente de simulação também utiliza um
modelo de descarga para fazer a análise da situação energética atual da bateria. Esta
análise resulta em um gráfico de variação de tensão e estado de carga da bateria (SOC).
Por fim, é realizado um estudo de caso do consumo de energia em RSSF aplicado a
aquicultura. Tal estudo tem como objetivo analisar o modo de aquisição e comunicação
de dados da rede. Com esta análise é possível fazer ajustes nos nó-sensores de modo a
reduzir o consumo de energia total da rede."
337,mestrado,25,Jul,2012,Automação residencial microcontrolada para transmissão de dados via rede elétrica,"Ferreira, Fernando Hilton Teixeira",Automação residencial;Protocolo;PLC;PIC,"This work deals with the specification and the implementation of a protocol for controlling
communication between two programmable interface microcontrollers (PIC), using power
line communication (PLC), making communication more secure and economically viable.
The Protocol was implemented in C language, with reference to some protocols developed for
automotive use. A circuit to test the communication between the PLC and the Protocol was
also implemented.","Este trabalho trata da especificação e da implementação de um protocolo para controlar a
comunicação entre dois microcontroladores (PICs), utilizando como meio de transmissão a
rede elétrica, tornando a comunicação mais segura e economicamente viável. O Protocolo foi
implementado em linguagem de programação C, tendo como referência alguns protocolos
desenvolvidos para uso automobilístico. Foi implementado também um circuito para testar a
comunicação PLC e o Protocolo."
338,mestrado,29,Jan,2015,Projeto de absorvedores de micro-ondas integrados com superfícies seletivas em frequência,"Santos, Eliel Poggi dos",Absorvedor de microondas;Superfície seletiva em frequência;Método dos circuitos equivalentes,"Considering the fact that, the use of wireless communication systems has grown too
fast, investigations concerning absorbers of electromagnetic waves has called closer attention
of researchers. It is applicable from indoor systems to military applications. Paralleling with
this growth, some extremely relevant investigations through Frequency Selective Surfaces
(FSS) allows its filter property to be applicable in several systems, for example: reflector
antennas, band-pass radomes, and absorbers, which are the main objective of this work.
Therefore, the main goal of this work concerns to design micro-waves absorbers
through FSS. Thus, the methodology consists basically in two steps: the first step concerns a
theoretical and numerical analysis of the structures involved in the process of absorption, the
second step, the analysis of the cascaded structures. In order to carry out the analysis, the
Equivalent Circuit Method will be used. This method provides characteristics of transmission
from the structure, for a plane wave incidence and it requires an extremely limited computing
resource in relation if compared to full wave analyses method. Hence, it is useful to allow fast
predictions of the development of the structures. Furthermore, a spreading matrix will be used
in order to cascade the conductive FSS and the resistive FSS achieving absorption
characteristics in the designed band. The experimental results used for the analysis are found
in the literature due to the difficulty of building soon, given that it is not a simple construction
technique.
To conclude, a mathematical development through the Equivalent Circuit Method of
a FSS modeling with cross-dipole geometry and a resistive FSS will be presented, as well as
the cascading involving the two structures. The same setting is used with a square loop
geometry. Besides it, the next steps will be discussed in the conclusion.","Com o rápido crescimento dos sistemas de comunicações sem fio, estudos envolvendo
absorvedores de ondas eletromagnéticas tem despertado grande atenção pelos pesquisadores.
Suas aplicações vão desde sistemas indoor até aplicações militares. Em paralelo a esse
crescimento, os estudos crescentes em superfícies seletivas em frequência (FSS) permitem
que suas propriedades de filtragem sejam aplicáveis em diversos sistemas, como em antenas
refletoras, em radomes passa-faixa e em absorvedores, que será o foco deste trabalho.
Este trabalho tem como objetivo projetar absorvedores de micro-ondas usando FSS. A
metodologia consiste basicamente em duas etapas: na primeira fase, uma análise teórica e
numérica das estruturas isoladas envolvidas no processo de absorção e, na segunda fase, a
análise das estruturas em cascata. Para a análise será utilizado o Método dos Circuitos
Equivalentes que prevê características de transmissão da estrutura para uma onda plana com
incidência normal e requer recursos computacionais muito limitados quando comparado aos
métodos de análise de onda completa e, portanto, é útil para predizer com rapidez o
desempenho das estruturas. Também será usada a Matriz de Espalhamento para modelar
numericamente o cascateamento das FSS condutiva e resistiva obtendo propriedades de
absorção na faixa projetada. Os resultados experimentais usados para a análise são
encontrados na literatura devido à dificuldade de construir em pouco tempo, tendo em vista
que não é uma técnica de construção simples.
Será apresentado o desenvolvimento matemático, pelo Método dos Circuitos
Equivalentes, da modelagem de uma FSS com geometria do tipo dipolo cruzado e uma FSS
resistiva como também o cascateamento entre as duas estruturas. A mesma configuração será
utilizada com uma geometria espira quadrada. Melhoramentos serão discutidos na conclusão."
339,mestrado,10,Jun,2014,Predição de séries temporais de parâmetros de redes HSPA - WCDMA,"Bezerra, Tiago dos Santos",Séries temporais;Predição;Alisamento exponencial simples;Holt;Holt-Winters;WCDMA;HSPA,"With the growing demand of data traffic in the networks of third generation
(3G), the mobile operators have attempted to focus resources on infrastructure in places
where it identifies a greater need. The channeling investments aim to maintain the
quality of service especially in dense urban areas. WCDMA - HSPA parameters Rx
Power, RSCP (Received Signal Code Power), Ec/Io (Energy per chip/Interference) and
transmission rate (throughput) at the physical layer are analyzed. In this work the
prediction of time series on HSPA network is performed. The collection of values of the
parameters was performed on a fully operational network through a drive test in Natal -
RN, a capital city of Brazil northeastern. The models used for prediction of time series
were the Simple Exponential Smoothing, Holt, Holt Winters Additive and Holt Winters
Multiplicative. The objective of the predictions of the series is to check which model
will generate the best predictions of network parameters WCDMA - HSPA.","Com o crescimento da demanda de tráfego de dados nas redes de terceira
geração (3G), as operadoras de telefonia móvel têm atentado para o direcionamento dos
recursos em infraestrutura nos locais onde se identifica maior necessidade. O
direcionamento desses investimentos tem o objetivo de manter a qualidade do serviço
prestada principalmente em regiões urbanas densas. Neste trabalho é realizada a
predição de séries temporais em rede WCDMA - HSPA dos parâmetros Rx Power,
RSCP (Received Signal Code Power), Ec/Io (Energy per chip/Interference) e taxa de
transmissão (throughput) na camada física. A coleta dos valores dos parâmetros foi
realizada numa rede em pleno funcionamento através de um drive test na cidade de
Natal – RN, uma capital do nordeste brasileiro. Os modelos utilizados para predições
das séries temporais foram os de Alisamento Exponencial Simples, Holt, Holt-Winters
Aditivo e Holt-Winters Multiplicativo. O objetivo das predições das séries temporais é
verificar qual modelo irá gerar as melhores predições dos parâmetros da rede WCDMA
- HSPA."
340,mestrado,8,Dec,2014,Implementação da infra-estrutura e protocolo de comunicação para tratamento e disponibilização de dados do projeto ePoste,"Rêgo, Samuel de Paiva",ePoste;Sensor;Iluminação;ZigBee;Gerenciamento;Protocolo,"The study consists in the structure elaboration and the ePoste project communicationprotocol, which is a system of monitoring by wireless communication with the aim tosensor and act with one or many public lighting points, and also the treatment of data todetect the activity in the sensors located on the posts. Previously the communication withsensors were made in locus and when data collect was necessary or the performance inthe devices, the operator had to move until the net place. Accordingly, the purpose has theconcern to increase the system dynamic, achieving the possible integrations with the systemsalready available to the lighting management. The same technology of communicationbetween the sensors are considerate, using the ZigBee protocol running on the meshnet, the communication with this net is made be internet through a gateway by GPRS,device with two basics functionalities, which bypass for data and the firmware update inthe sensor. This functionality test of data management is being tested; integrate way withlocal net of sensors and the internet data server operates. The protocol developed, besidesincorporating the ZigBee, that it is formation of framework in lower level, where definesbeginning, size and errors check, as well as the communication of sensor with the concentrator,which it is encapsulated in ZigBee; also the protocol of upper level, where thatit is the names, it was developed a platform of service to meet GET and POST requestsbeneath HTTP protocol, this service is implemented in the data server, which availablethe communication with the clients systems, in case, lighting management systems.","O projeto “ePoste” é um sistema de monitoramento por comunicação sem fio que tempor objetivo sensorear e atuar em um ou vários pontos de iluminação pública. O presentetrabalho consistiu na elaboração da estrutura e do protocolo de comunicação do projetoePoste e também o tratamento de dados para detecção de eventos nos sensores localizadosnos postes. Anteriormente a comunicação com os sensores era local, e quandohavia a necessidade de coleta de dados ou atuação nestes dispositivos, o operador tinhaque se deslocar até o alcance da rede local. De posse disso, a proposta tem o interessede aumentar a dinamicidade do sistema, chegando a possíveis integrações com sistemasjá existentes para gestão de iluminação. É levado em consideração a mesma tecnologiade comunicação já existentes entre os sensores, utilizando o protocolo ZigBee operandosobre rede mesh, onde a comunicação com essa rede é feita pela internet através de umgateway. O protocolo desenvolvido, trata da formação de quadro em nível mais baixo,onde se define início, tamanho, e checagem de erros, utilizado na comunicação entre osensor, concentrador e servidor; e também o protocolo de nível mais alto, tratando-se deum serviço que utiliza atributos de nomes para atender requisições GET e POST sob oprotocolo HTTP, implementado no servidor de dados, estando disponível para a comunicaçãocom os sistemas clientes, no caso, sistemas de gerenciamento de iluminação."
341,mestrado,11,Dec,2014,Estudo de arranjos de antenas de microfita com Patch quase-fractal para comunicações sem fio,"Andrade, Betoven Oliveira de",Antenas de microfita;Arranjos de antenas;Geometria fractal;Banda larga;Truncamento do plano de terra,"In this dissertation, are presented two microstrip antennas and two arrays for
applications in wireless communication systems multiband. Initially, we studied an
antenna and a linear array consisting of two elements identical to the patch antenna
isolated. The shape of the patch used in both structures is based on fractal geometry and
has multiband behavior. Next a new antenna is analyzed and a new array such as initial
structure, but with the truncated ground plane, in order to obtain better bandwidths and
return loss. For feeding the structures, we used microstrip transmission line. In the
design of planar structures, was used HFSS software for the simulation. Next were built
and measures electromagnetic parameters such as input impedance and return loss,
using vector network analyzer in the telecommunications laboratory of Federal
University of Rio Grande do Norte. The experimental results were compared with the
simulated and showed improved return loss for the first array and also appeared a fourth
band and increased directivity compared with the isolated antenna. The first two
benefits are not commonly found in the literature. For structures with a truncated
ground planes, the technique improved impedance matching, bandwidth and return loss
when compared to the initial structure with filled ground planes. Moreover, these
structures exhibited a better distribution of frequency, facilitating the adjustment of
frequencies. Thus, it is expected that the planar structures presented in this study,
particularly arrays may be suitable for specific applications in wireless communication
systems when frequency multiband and wideband transmission signals are required.","Nesta dissertação, são apresentadas duas antenas de microfita e dois arranjos para
aplicações em sistemas de comunicação sem fio multibanda. Inicialmente, foi estudada
uma antena e um arranjo linear constituído por dois elementos idênticos ao da antena
isolada. A forma de ambas as estruturas baseia-se na geometria fractal e tem
comportamento de banda múltipla. Em seguida uma nova antena é analisada e um novo
arranjo igual à estrutura inicial, mas com o plano de terra truncado, a fim de obter
melhores larguras de banda e perda de retorno. Para alimentar as estruturas foi utilizada
linha de transmissão de microfita. No projeto das estruturas planares utilizou-se o
software HFSS para a simulação. Em seguida foram construídas e feitas medições dos
parâmetros eletromagnéticos como impedância de entrada e perda de retorno, usando o
analisador vetorial de redes do laboratório de telecomunicações da Universidade Federal
do Rio Grande do Norte. Os resultados experimentais obtidos foram comparados com
os simulados e mostraram que o primeiro arranjo melhorou a perda de retorno, fez
surgir uma quarta banda de frequência e aumentou a diretividade em relação à antena
isolada. Os dois primeiros benefícios não são comumente encontrados na literatura.
Quanto às estruturas com planos de terra truncados, a técnica produziu um melhor
casamento de impedância e melhor largura de banda e perda de retorno em todas as
bandas de frequência com relação às estruturas iniciais com planos de terra cheios.
Além disso, estas estruturas apresentaram uma melhor distribuição das bandas ao longo
da faixa, o que pode facilitar um ajuste das mesmas para frequências específicas. Deste
modo, espera-se que as estruturas planares apresentadas neste trabalho, em especial os
arranjos, possam ser adequadas a aplicações específicas em comunicações sem fio, onde
multibandas e sinais banda larga de transmissão são exigidos."
342,mestrado,31,Jan,2013,Detecção e diagnostico de agarramento em válvulas posicionadoras,"Venceslau, Allan Robson Silva",Agarramento;Válvulas posicionadoras;Detectar;Quantificar;Redes neurais;Centroide;Transformada de Fourier,"Valve stiction, or static friction, in control loops is a common problem in modern industrial
processes. Recently, many studies have been developed to understand, reproduce
and detect such problem, but quantification still remains a challenge. Since the valve position
(mv) is normally unknown in an industrial process, the main challenge is to diagnose
stiction knowing only the output signals of the process (pv) and the control signal (op).
This paper presents an Artificial Neural Network approach in order to detect and quantify
the amount of static friction using only the pv and op information. Different methods for
preprocessing the training set of the neural network are presented. Those methods are based
on the calculation of centroid and Fourier Transform. The proposal is validated using
a simulated process and the results show a satisfactory measurement of stiction.","Agarramento, ou atrito estático, em válvulas posicionadoras é um problema muito
comum nos processos industriais modernos. Recentemente, muitos estudos são desenvolvidos
para tentar entender, modelar e detectar esse tipo de problema. Porém quantificar o
agarramento ainda é um desafio. Uma vez que a posição da válvula (mv) é normalmente
desconhecida em um processo industrial, o principal desafio é diagnosticar agarramento
tendo conhecimento apenas dos sinais de saída do processo (pv) e o sinal de controle (op).
Neste trabalho é apresentada uma proposta baseada em Redes Neurais Artificiais para detectar
e quantificar o grau de agarramento em válvulas utilizando apenas as informações
de pv e op. Diferentes métodos para o pré-processamento do conjunto de treinamento da
Rede Neural são apresentados. Esses métodos são baseados no cálculo de Centroide e de
Transformada de Fourier. A proposta é validada através de um processo simulado e os
resultados obtidos foram satisfatórios."
343,mestrado,22,Dec,2014,Modelo para reconstrução 3D de cenas baseado em imagens,"Marro, Alessandro Assi",Recontrução 3D;SURF;Structure from Motion,"3D Reconstruction is the process used to obtain a detailed graphical model in three
dimensions that represents some real objectified scene. This process uses sequences of
images taken from the scene, so it can automatically extract the information about the
depth of feature points. These points are then highlighted using some computational
technique on the images that compose the used dataset. Using SURF feature points this
work propose a model for obtaining depth information of feature points detected by the
system. At the ending, the proposed system extract three important information from
the images dataset: the 3D position for feature points; relative rotation and translation
matrices between images; the realtion between the baseline for adjacent images and the
3D point accuracy error found.","Reconstrução 3D é o processo pelo qual se faz possível a obtenção de um modelo grá-
fico detalhado em três dimensões de alguma cena objetivada. Para a obtenção do modelo
gráfico que detalha a cena, faz-se uso de sequências de imagens que a fotografam, assim
é possível adquirir de forma automatizada informações sobre a profundidade de pontos
característicos, ou como comumente chamados, features. Esses pontos são portanto destacados
utilizando-se alguma técnica computacional sobre as imagens que compõem o
dataset utilizado. Utilizando pontos característicos SURF (Speeded-Up Robust Features)
este trabalho procura propor um modelo para obtenção de informações 3D sobre pontos
principais detectados pelo sistema. Ao termino da aplicação do sistema proposto sobre
sequências de imagens é objetivada a aquisição de três importantes informações: a posi-
ção 3D dos pontos característicos; as matrizes de rotação e translação relativas entre as
imagens; o estudo que relaciona a baseline entre as imagens adjacentes e o erro de precisão
do ponto 3D encontrado. Resultados de implementações são mostrados indicando
resultados consistentes. O sistema proposto também segue restrições de Software livre, o
que é uma contribuição significativa para esta área de aplicação."
344,mestrado,30,Jan,2015,Um algoritmo paralelo eficiente de migração reversa no tempo (rtm) 3d com granularidade fina,"Assis, Ítalo Augusto Souza de",Sistemas paralelos e distribuídos;Migração reversa no tempo 3D (RTM);Granularidade fina;Speedup;Eficiência;Escalabilidade,"The reverse time migration algorithm (RTM) has been widely used in the seismic
industry to generate images of the underground and thus reduce the risk of oil and gas
exploration. Its widespread use is due to its high quality in underground imaging. The
RTM is also known for its high computational cost. Therefore, parallel computing techniques
have been used in their implementations. In general, parallel approaches for RTM
use a coarse granularity by distributing the processing of a subset of seismic shots among
nodes of distributed systems. Parallel approaches with coarse granularity for RTM have
been shown to be very efficient since the processing of each seismic shot can be performed
independently. For this reason, RTM algorithm performance can be considerably
improved by using a parallel approach with finer granularity for the processing assigned
to each node. This work presents an efficient parallel algorithm for 3D reverse time migration
with fine granularity using OpenMP. The propagation algorithm of 3D acoustic
wave makes up much of the RTM. Different load balancing were analyzed in order to
minimize possible losses parallel performance at this stage. The results served as a basis
for the implementation of other phases RTM: backpropagation and imaging condition.
The proposed algorithm was tested with synthetic data representing some of the possible
underground structures. Metrics such as speedup and efficiency were used to analyze its
parallel performance. The migrated sections show that the algorithm obtained satisfactory
performance in identifying subsurface structures. As for the parallel performance,
the analysis clearly demonstrate the scalability of the algorithm achieving a speedup of
22.46 for the propagation of the wave and 16.95 for the RTM, both with 24 threads.","O algoritmo de migração reversa no tempo (RTM) tem sido amplamente utilizado na
indústria sísmica para gerar imagens do subsolo e, assim, reduzir os riscos de exploração
de petróleo e gás. Seu uso em larga escala é devido a sua alta qualidade no imageamento
do subsolo. O RTM é também conhecido pelo seu alto custo computacional. Por essa
razão, técnicas de computação paralela têm sido utilizadas em suas implementações. Em
geral, as abordagens paralelas para o RTM utilizam uma granularidade grossa, dividindo
o processamento de um subconjunto de tiros sísmicos entre nós de sistemas distribuí-
dos. A abordagem paralela com granularidade grossa para o RTM tem se mostrado bastante
eficiente uma vez que o processamento de cada tiro sísmico pode ser realizado de
forma independente. Todavia, os nós dos sistemas distribuídos atuais são, em geral, equipamentos
com diversos elementos de processamento sob uma arquitetura com memória
compartilhada. Assim, o desempenho do algoritmo de RTM pode ser consideravelmente
melhorado com a utilização de uma abordagem paralela com granularidade fina para o
processamento designado a cada nó. Por essa razão, este trabalho apresenta um algoritmo
paralelo eficiente de migração reversa no tempo em 3D com granularidade fina utilizando
o padrão OpenMP como modelo de programação. O algoritmo de propagação da onda
acústica 3D compõe grande parte do RTM. Foram analisados diferentes balanceamentos
de carga a fim de minimizar possíveis perdas de desempenho paralelo nesta fase. Os resultados
encontrados serviram como base para a implementação das outras fases do RTM:
a retropropagação e a condição de imagem. O algoritmo proposto foi testado com dados
sintéticos representando algumas das possíveis estruturas do subsolo. Métricas como
speedup e eficiência foram utilizadas para analisar seu desempenho paralelo. As seções
migradas mostram que o algoritmo obteve um desempenho satisfatório na identificação
das estruturas da subsuperfície. Já as análises de desempenho paralelo explicitam a escalabilidade
dos algoritmos alcançando um speedup de 22,46 para a propagação da onda e
16,95 para o RTM, ambos com 24 threads."
345,mestrado,30,Jan,2015,Sistema detector de vazamentos em instalações prediais de água fria,"Araújo, Ícaro Bezerra Queiroz de",Detecção de vazamentos;Automação residencial;Sistema especialista;Sistema baseado em regras,"Building installations of cold water are key parts in any model of housing, are homes
or condos. However, these systems are subject to failure, which can range from a leak
in a device until faults in the structure of water reservoirs and distribution system. These
faults are responsible for great economic and environmental costs. In order to reduce
these losses, this work proposes the development of a system able to detect the presence
and identify some types of water leaks that may occur. For implementation and testing,
consumption model was used in a simulator capable of reproducing a similar behavior to
a real model and its consequent failures. The detection of leaks is done based on an expert
like model having two detection modules, one active and one passive, which use an array
of sensors and actuators (valves) to do the sensing. For testing and implementation has
been developed a software capable of coupling the system simulator and detector. From
the results it can be seen that the system proposed in this work, as well as functioning
satisfactorily, can be easily implemented in microcontrollers or embedded systems due to
its simplicity.","Instalações prediais de água fria são partes fundamentais em qualquer modelo de habitação,
sejam residências ou condomínios. Porém, tais sistemas estão sujeitos a falhas,
que podem variar desde um vazamento em um aparelho, até falhas na estrutura dos reservatórios
de água e sistema de distribuição. Estas falhas são responsáveis por altos
custos econômicos e ambientais. Visando reduzir estas perdas, este trabalho propõe o
desenvolvimento de um sistema capaz de detectar a presença e identificar alguns tipos de
vazamentos de água que venham a ocorrer. Para implementação e testes, no simulador
desenvolvido, foi utilizado um modelo de consumo capaz de reproduzir o comportamento
semelhante ao processo real, assim como suas consequentes falhas. A detecção dos vazamentos
é feita com base em um modelo semelhante a um sistema especialista que possui
dois módulos de detecção, um passivo e outro ativo, os quais utilizam sensores e atuadores
(válvulas). Para teste e implementação, foi desenvolvido um software capaz de acoplar
o sistema simulador e o detector. A partir dos resultados obtidos nota-se que o sistema
proposto neste trabalho, além de funcionar de forma satisfatória, pode ser facilmente implementando
em microcontroladores ou sistemas embarcados devido a sua simplicidade."
346,mestrado,30,Jan,2015,Amplificador integrador com ganho programável por largura de pulso,"Deus, Michel Santana de",Amplificador programável;Capacitores chaveados;Condicionamento de sinais analógicos;Circuitos integrados;Sistemas embarcados,"This work deals with the research and development of a Pulse Width Programmable
Gain Integrating Amplifier. Two Pulse Width Programmable Gain Amplifier
architectures are proposed, one based on discrete components and another based on
switched capacitors.
From the operating requirements defined for the study, parameters are defined and
simulations are carried out to validate the architecture. Subsequently, the circuit and the
software are developed and tested.
It is performed the evaluation of the circuits regarding the two proposed
architectures, and from that, an architecture is selected to be improved, aiming the
development of an integrated circuit in a future work.","Este trabalho trata da pesquisa e desenvolvimento de um amplificador integrador
com ganho programável por largura de pulso. São propostas duas arquiteturas de
amplificadores programáveis por pulsos, sendo uma baseada em componentes discretos
e outra baseada em capacitores chaveados. A partir de requisitos de operação definidos
para o estudo, são definidos parâmetros e realizadas simulações para a validação das
arquiteturas. Posteriormente, o software e o circuito são desenvolvidos e testados.
É realizada a avaliação dos circuitos referentes às duas arquiteturas propostas, e a
partir disso, é selecionada uma arquitetura para que seja aperfeiçoada e permita o
desenvolvimento de um circuito integrado em um trabalho futuro."
347,mestrado,27,Jan,2014,Um estudo e análise do teste de emissões otoacústicas realizadas através de uma plataforma móvel,"Barbalho, Talis Lincoln Fonseca",Emissões otoacústica;Processamente de sinais;Teste da orelhinha;Telemedicina,,"O exame de emissões otoacústicas foi criado para que pudesse ser realizado logo nos
primeiros dias de vida da criança, ou até no máximo com 6 meses de vida, pois determinados
problemas se não forem superados podem causar danos neurológicos permanentes nessa área
da audição. Devido a importância do exame na prevenção de doenças auditivas, este exame
tornou-se obrigatório em todo território nacional em 2010, através da Lei 12.303/10.
Depois que a Lei foi aprovada no Brasil, foi necessário a compra de muitos equipamentos
para tornar possível a realização do exame nas maternidades públicas do país, mas o
aparelho custa entre R$ 20.000,00 e R$ 30.000,00 reais. Assim, valor pode ser muito alto para
compra de equipamentos para todas as áreas do país, principalmente para algumas menores
cidades do interior. Dessa forma, esse trabalho é inserido nesse contexto para auxiliar a obtenção dos
testes em áreas com mais difícil acesso, pois através de um celular é possível realizar o Teste
da Orelhinha, em seguida, através de uma conexão com internet é possível enviar esse Teste
para uma central que possui o aplicativo que irá verificar esses Testes e obter gráficos para
uma melhor análise dos resultados pelos profissionais responsáveis da equipe médica."
348,mestrado,26,Jul,2013,Desenvolvimento de estruturas integradas de filtros e antenas para aplicações em sistemas de comunicações sem fio,"Minervino, Diego Ramalho",Microfita;Antenas de microfita;Filtros de microfita;Monopolos planares;Filtennas;Comunicações sem fio;UWB,"This paper presents a study of the integration of filters and microstrip antennas, yielding
devices named as filtennas for applications in wireless communications systems. The
design of these structures is given from the observation of filtennas based integration
between horn antennas and frequency selective surfaces (FSS), used in the band X. The
choice of microstrip line structures for the development of a new configuration filtennas
justifies the wide application of these transmission lines, in recent decades, always
resulting in the production of circuit structures with planar light-weight, compact size,
low cost, easy to construct and particularly easy to integrate with other microwave
circuits. In addition, the antenna structure considered for the composition of filtennas
consists of a planar monopole microstrip to microstrip filters integrated in the feed line
of the antenna. In particular, are considered elliptical monopole microstrip (operating in
UWB UWB) microstrip filters and (in structures with associated sections in series and /
or coupled). In addition, the monopole microstrip has a proper bandwidth and omnidirectional
radiation pattern, such that its integration with microstrip filters results in
decreased bandwidth, but with slight changes in the radiation pattern. The methods used
in the analysis of monopoles, and filters were filtennas finite elements and moments by
using commercial software Ansoft Designer and HFSS Ansoft, respectively.
Specifically, we analyze the main characteristics of filtennas, such as radiation pattern,
gain and bandwidth. Were designed, constructed and measures, several structures
filtennas, for validation of the simulated results. Were also used computational tools
(CAD) in the process of building prototypes of planar monopoles, filters and filtennas.
The prototypes were constructed on substrates of glass-fiber (FR4). Measurements were
performed at the Laboratory for Telecommunications UFRN. Comparisons were made
between simulated and measured, and found good agreement in the cases considered","Este trabalho apresenta um estudo da integração de filtros e antenas de microfita,
originando dispositivos denominados como filtennas, para aplicações em sistemas de
comunicações sem fio. A concepção destas estruturas surgiu da observação
de filtennas baseadas na integração entre antenas cornetas e superfícies seletivas de
frequência (FSS), usadas na banda X. A opção por estruturas de linhas de microfita para
o desenvolvimento de uma nova configuração de filtennas se justifica pela larga
aplicação dessas linhas de transmissão, nas últimas décadas, resultando sempre na
fabricação de circuitos planares com estruturas leves, de dimensões reduzidas, de baixo
custo, fáceis de construir e, principalmente, fáceis de integrar com outros circuitos de
micro-ondas. Além disso, a estrutura de antena considerada para a composição
das filtennas consiste de um monopolo planar de microfita com a integração de filtros
de microfita na linha de alimentação da antena. Em particular, são considerados
monopolos elípticos de microfita (que operam em banda ultralarga, UWB) e filtros de
microfita (em estruturas com seções associadas em série e/ou acopladas). Além disso, o
monopolo de microfita apresenta uma largura de banda adequada e um diagrama de
radiação omnidirecional, de tal forma que a sua integração com filtros de microfita
resulta na redução da largura de banda, porém com pequenas alterações no diagrama de
radiação. Os métodos usados na análise dos monopolos, filtros e filtennas foram os dos
elementos finitos e dos momentos, através da utilização dos softwares comerciais Ansoft
Designer e Ansoft HFSS, respectivamente. Especificamente, são analisadas as
características principais das filtennas, tais como: diagrama de radiação, ganho e largura
de banda. Foram projetadas, construídas e medidas, diversas estruturas de filtennas, para
fins de validação dos resultados simulados. Também foram utilizadas ferramentas
computacionais (CAD) no processo de construção de protótipos dos monopolos
planares, dos filtros e das filtennas. Os protótipos foram construídos sobre substratos de
fibra de vidro (FR4). As medições foram realizadas no Laboratório de
Telecomunicações da UFRN. Foram efetuadas comparações entre resultados simulados
e medidos, sendo observada uma boa concordância nos casos considerados"
349,mestrado,10,Dec,2014,Especificações e concepções de front-end UHF integrado e multipadrão em tecnologia CMOS 130nm,"Costa Júnior, Carlos Antonio Mendes da",SBCD;ARGOS;UHF;LNA;Misturador;Front-end;CMOS,"The Brazilian Environmental Data Collecting System (SBCDA) collects and broadcasts meteorological
and environmental data, to be handled by dozens of institutions and organizations.
The system space segment, composed by the data collecting satellites, plays an important role
for the system operation. To ensure the continuity and quality of these services, efforts are being
made to the development of new satellite architectures. Aiming a reduction of size and power
consumption, the design of an integrated circuit containing a receiver front-end is proposed, to
be embedded in the next SBCDA satellite generations. The circuit will also operate under the
requirements of the international data collecting standard ARGOS. This work focuses on the
design of an UHF low noise amplifier and mixers in a CMOS standard technology. The specifi-
cations are firstly described and the circuit topologies presented. Then the circuit conception is
discussed and the design variables derived. Finally, the layout is designed and the final results
are commented. The chip will be fabricated in a 130 nm technology from ST Microelectronics.","O Sistema Brasileiro de Coleta de Dados Ambientais (SBCDA) é responsável pela coleta e
transmissão de dados meteorológicos e ambientais, utilizados por dezenas de instituições e
organizações nacionais. O segmento espacial do sistema, composto pelos satélites de coleta
de dados, é uma peça fundamental para seu funcionamento. Para garantir a continuidade e
qualidade desses serviços, esforços são voltados para o desenvolvimento de alternativas para
a construção de novos satélites. Visando reduzir o tamanho do atual transponder brasileiro,
é proposto neste trabalho a integração de uma interface de rádio frequência (do inglês FrontEnd)
a ser embarcado nos receptores da próxima geração dos satélites SBCDA. O circuito é
concebido respeitando os requisistos do padrão de coleta de dados internacional, ARGOS, e
do SBCDA. Este trabalho foca, portanto, na integração de um amplificador de baixo ruído e
dois misturadores na faixa UHF em tecnologia CMOS padrão. As especificações de projeto são
primeiramente descritas e então as topologias dos circuitos são escolhidas. A concepção dos
circuitos é analisada e os seus parâmetros de projeto são derivados. Finalmente, seu layout é
concebido e os resultados finais são divulgados. O chip será fabricado utilizando a tecnologia
CMOS padrão de 130 nm da STmicroelectronics."
